Clock:Tick#;Clock:offsetTime;IMU_ATTI(0):Longitude;IMU_ATTI(0):Latitude;IMU_ATTI(0):press:D;IMU_ATTI(0):alti:D;IMU_ATTI(0):relativeHeight:C;IMU_ATTI(0):absoluteHeight:C;IMU_ATTI(0):numSats;IMU_ATTI(0):roll:C;IMU_ATTI(0):pitch:C;IMU_ATTI(0):yaw:C;IMU_ATTI(0):accelX;IMU_ATTI(0):accelY;IMU_ATTI(0):accelZ;IMU_ATTI(0):accelComposite:C;IMU_ATTI(0):gyroX;IMU_ATTI(0):gyroY;IMU_ATTI(0):gyroZ;IMU_ATTI(0):gyroComposite:C;IMU_ATTI(0):velN;IMU_ATTI(0):velE;IMU_ATTI(0):velD;IMU_ATTI(0):velComposite:C;IMU_ATTI(0):velH:C;IMU_ATTI(0):magX;IMU_ATTI(0):magY;IMU_ATTI(0):magZ;IMU_ATTI(0):magMod:C;IMU_ATTI(0):temperature;IMU_ATTI(0):yawUnWrapped:C;IMU_ATTI(0):tiltInclination:C;IMU_ATTI(0):tiltDirectionEarthFrame:C;IMU_ATTI(0):tiltDirectionBodyFrame:C;IMU_ATTI(0):yaw360:C;IMU_ATTI(0):magYaw:C;IMU_ATTI(0):Yaw-magYaw:C;IMUCalcs(0):PosN:C;IMUCalcs(0):PosE:C;IMUCalcs(0):PosD:C;IMUCalcs(0):height:C;IMUCalcs(0):velN:C;IMUCalcs(0):velE:C;IMUCalcs(0):velD:C;IMUCalcs(0):diffVelN:C;IMUCalcs(0):diffVelE:C;IMUCalcs(0):diffVelD:C;IMUCalcs(0):Lat:C;IMUCalcs(0):Long:C;IMUCalcs(0):VelocityError:C;IMUCalcs(0):PositionError:C;IMUCalcs(0):totalGyroZ:C;IMUCalcs(0):totalGyroX:C;IMUCalcs(0):totalGyroY:C;IMU_ATTI(0):distanceHP:C;IMU_ATTI(0):distanceTravelled:C;IMU_ATTI(0):directionOfTravel[mag]:C;IMU_ATTI(0):directionOfTravel[true]:C;IMU_ATTI(0):quatW:D;IMU_ATTI(0):quatX:D;IMU_ATTI(0):quatY:D;IMU_ATTI(0):quatZ:D;IMU_ATTI(0):agX:D;IMU_ATTI(0):agY:D;IMU_ATTI(0):agZ:D;IMU_ATTI(0):gbX:D;IMU_ATTI(0):gbY:D;IMU_ATTI(0):gbZ:D;IMU_ATTI(0):ty:D;IMU_ATTI(0):tz:D;IMU_ATTI(0):sensor_stat:D;IMU_ATTI(0):filter_stat:D;IMU_ATTI(0):atti_cnt:D;Controller:ctrl_tick:D;Controller:ctrl_pitch:D;Controller:ctrl_roll:D;Controller:ctrl_yaw:D;Controller:ctrl_thr:D;Controller:ctrl_mode;Controller:mode_switch:D;Controller:motor_state:D;Controller:sig_level:D;Controller:ctrl_level:D;Controller:sim_model:D;Controller:max_height:D;Controller:max_radius:D;Controller:D2H_x:D;Controller:D2H_y:D;Controller:act_req_id:D;Controller:act_act_id:D;Controller:cmd_mod:D;Controller:mod_req_id:D;Controller:is_soaring_up:D;Controller:eagle_temp_level:D;MVO:velX;MVO:velY;MVO:velZ;MVO:posX;MVO:posY;MVO:posZ;MVO:hoverPointUncertainty1;MVO:hoverPointUncertainty2;MVO:hoverPointUncertainty3;MVO:hoverPointUncertainty4;MVO:hoverPointUncertainty5;MVO:hoverPointUncertainty6;MVO:velocityUncertainty1;MVO:velocityUncertainty2;MVO:velocityUncertainty3;MVO:velocityUncertainty4;MVO:velocityUncertainty5;MVO:velocityUncertainty6;MVO:height;MVO:heightUncertainty;AirSpeed:comp_alti:D;AirSpeed:windSpeed;AirSpeed:windDirection;AirSpeed:windFromDir;AirSpeed:windN;AirSpeed:windE;AirSpeed:MotorSpd:D;AirSpeed:vel_level:D;ATTI_MINI0:s_qw0;ATTI_MINI0:s_qx0;ATTI_MINI0:s_qy0;ATTI_MINI0:s_qz0;ATTI_MINI0:roll:C;ATTI_MINI0:pitch:C;ATTI_MINI0:yaw:C;ATTI_MINI0:s_pgz0;ATTI_MINI0:s_vgz0;ATTI_MINI0:s_agz0;ATTI_MINI0:s_rsv00;ATTI_MINI0:s_rsv10;ATTI_MINI0:s_cnt0;osd_data:flyCState;osd_data:flycCommand;osd_data:flightAction;osd_data:nonGPSCause;osd_data:compassError;osd_data:connectedToRC;osd_data:lowVoltage;osd_data:ModeSwitch;osd_data:gpsUsed;osd_data:visionUsed;osd_data:notEnoughForce;osd_data:flightTime;osd_data:navHealth;osd_data:vpsHeight;osd_data:relativeHeight;usonic:usonic_h;MotorCtrl:PWM:RFront;MotorCtrl:PWM:LFront;MotorCtrl:PWM:LBack;MotorCtrl:PWM:RBack;Attribute|Value;ConvertDatV3;4.3.0
163689828;34.567;;;3.435.384;34.126.144;;;0;0.4300789679621453;-1.484.707.390.746.100;-12.484.106.275.395.500;-0.03602279;0.0019453752;-0.98232806;0.9829902;-0.8704749;37.909.274;0.6838041;39.492.335;-0.03329039;0.009911298;0.0015225916;0.034767833;0.03473447746492546;0;0;0;0.0;64.97;-12.484.106.275.395.500;15.456.902.693.485.600;-1.086.893.515.728.680;16.151.711.181.087.600;23.515.893.724.604.400;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;-924.280.423.768.121;-15.311.476.438.008.000;3.273.528.002.122.390;;0.0;;;0.46289322;-0.009746383;-0.009324766;-0.8863114;0.15446748;0.03125244;0.16357517;-0.012260328;0.013592464;0.008372571;700;5416;0;0;26571;3320;0.0;0.0;0.0;0.0;GPS_Atti;2;1;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;-0.64;-0.04;-0.05;0.011982854;0.008357605;-0.010868904;6,14E+00;0.0;34.325.403;6,14E+00;0.0;6,14E+00;6,14E+00;0.0;-0.047360033;6,14E+00;-0.014144897;6,14E+00;-1.239;0.2478;0.0599771;0.69602585;-14.812.671.990.695.000;3.187.328.009.304.920;-0.5910777;-0.36753112;23.523.593;0;0.4248644;-0.009852983;-0.009586869;-0.9051527;14.742.409.980.208.400;-0.555426853398519;12.971.789.829.519.400;34.376.095;0.030100875;0.1741169;0;0;13292;GPS_Atti;AUTO_FLY;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;TRUE;FALSE;9100;0;1.2;1.1;1.24;55.43;63.39;54.54;65.16;;;
163841411;34.601;;;34.252.018;34.124.226;;;0;0.4122659464446235;-13.133.591.448.421.900;-12.480.983.401.457.000;-0.02037461;-0.0037635914;-0.9754852;0.9757052;-13.483.303;39.451.873;0.950449;4.276.196;-0.033531;0.0023603092;0.021729019;0.040025607;0.0336139694345126;0;0;0;0.0;65.02;-12.480.983.401.457.000;1.376.501.512.376.440;-10.738.524.634.725.600;1.742.458.766.731.370;23.519.016.598.542.900;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;-92.385.568.903.203;-15.369.142.146.091.900;3.293.633.802.646.580;;0.0;;;0.46315008;-0.008490728;-0.008497137;-0.8861985;0.024875268;-0.02590762;0.18985176;-0.012252263;0.013611941;0.008372417;600;5420;0;0;26611;3320;0.0;0.0;0.0;0.0;GPS_Atti;2;1;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;-0.53;-0.13;0.33;0.011821164;0.008302062;-0.010801825;6,07E+00;0.0;3.430.711;6,07E+00;0.0;6,07E+00;6,07E+00;0.0;-0.066206634;6,07E+00;0.21433544;6,07E+00;-1.232;0.2464;0.0599771;0.69602585;-14.812.671.990.695.000;3.187.328.009.304.920;-0.5910777;-0.36753112;23.523.593;0;0.42508918;-0.008512337;-0.008813754;-0.9050685;1.328.871.697.382.510;-0.45363623056534047;12.968.860.409.066.700;34.368.176;0.050658364;0.19959854;0;0;13312;GPS_Atti;AUTO_FLY;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;TRUE;FALSE;9100;0;1.2;1.1;1.24;55.43;63.39;54.54;65.16;;;
164159989;34.671;;;34.252.018;34.124.226;;;0;0.4122659464446235;-13.133.591.448.421.900;-12.480.983.401.457.000;-0.02037461;-0.0037635914;-0.9754852;0.9757052;-13.483.303;39.451.873;0.950449;4.276.196;-0.033531;0.0023603092;0.021729019;0.040025607;0.0336139694345126;0;0;0;0.0;65.02;-12.480.983.401.457.000;1.376.501.512.376.440;-10.738.524.634.725.600;1.742.458.766.731.370;23.519.016.598.542.900;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;-92.385.568.903.203;-15.369.142.146.091.900;3.293.633.802.646.580;;0.0;;;0.46315008;-0.008490728;-0.008497137;-0.8861985;0.024875268;-0.02590762;0.18985176;-0.012252263;0.013611941;0.008372417;600;5420;0;0;26611;3320;0.0;0.0;0.0;0.0;GPS_Atti;2;1;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;-0.53;-0.13;0.33;0.011821164;0.008302062;-0.010801825;6,07E+00;0.0;3.430.711;6,07E+00;0.0;6,07E+00;6,07E+00;0.0;-0.066206634;6,07E+00;0.21433544;6,07E+00;-1.232;0.2464;0.0599771;0.69602585;-14.812.671.990.695.000;3.187.328.009.304.920;-0.5910777;-0.36753112;23.523.593;0;0.42508918;-0.008512337;-0.008813754;-0.9050685;1.328.871.697.382.510;-0.45363623056534047;12.968.860.409.066.700;34.368.176;0.050658364;0.19959854;0;0;13312;GPS_Atti;AUTO_FLY;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;TRUE;FALSE;9100;0;1.2;1.1;1.228;53.71;65.16;53.61;66.99;;;
164427392;34.731;;;3.427.067;34.117.424;;;0;0.2010279285502278;-0.8952276771076032;-122.824.715.881.083;-0.05311392;0.009167076;-1.004.302;10.057.473;-2.480.583;0.29246768;31.028.662;31.129.032;-0.018272147;0.0029211163;0.015867518;0.024375858;0.018504168884899044;0;0;0;0.0;64.93;-12.282.471.588.108.200;0.9175138522549064;-11.016.954.453.046.500;12.655.171.350.617.300;237.175.284.118.917;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;-9.072.265.368.199.120;-15.568.245.808.380.400;3.315.669.628.116.790;;0.0;;;0.47847515;-0.0060204123;-0.0052785566;-0.87806463;0.37673995;0.24976891;-0.052690506;-0.012243327;0.013636891;0.008372163;500;5418;0;0;26691;3320;0.0;0.0;0.0;0.0;GPS_Atti;2;1;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;-0.29;-0.09;0.19;0.011707881;0.00824883;-0.010755216;5,95E+00;0.0;34.846.606;5,95E+00;0.0;5,95E+00;5,95E+00;0.0;0.2014986;5,95E+00;-0.15256023;5,95E+00;-1.22;0.244;0.0599771;0.69602585;-14.812.671.990.695.000;3.187.328.009.304.920;-0.5910777;-0.36753112;23.523.593;0;0.44071022;-0.0060987123;-0.0056855213;-0.8976108;0.8928360457805228;-0.34022001866177687;12.770.228.380.982.100;34.353.508;0.03881126;-0.044923693;0;0;13352;GPS_Atti;AUTO_FLY;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;TRUE;FALSE;9100;0;1.2;1.1;1.228;53.71;65.16;53.61;66.99;;;
164628491;34.776;;;3.431.469;34.115.772;;;0;0.11428096589177349;-11.023.793.936.924.500;-11.854.396.596.844.100;-0.044692278;0.009904943;-10.034.711;10.045.147;19.039.602;0.4512326;51.414.387;51.451.607;-0.0063269474;0.013965113;0.011612991;0.019233206;0.015331492312034293;0;0;0;0.0;65.02;-11.854.396.596.844.100;11.082.842.693.882.300;-11.262.611.229.600.700;5.917.853.672.433.660;2.414.560.340.315.580;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;-8.857.213.501.482.010;-15.583.286.954.431.300;3.317.609.562.893.820;;0.0;;;0.5109312;-0.007759754;-0.00577266;-0.8595672;0.26010352;0.1836336;-0.047930717;-0.012242442;0.013665694;0.008372335;500;5418;0;0;26731;3340;0.0;0.0;0.69381446;0.0;GPS_Atti;2;1;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;-0.29;-0.09;0.19;0.011707881;0.00824883;-0.010755216;5,95E+00;0.0;34.846.606;5,95E+00;0.0;5,95E+00;5,95E+00;0.0;0.2014986;5,95E+00;-0.15256023;5,95E+00;-1.22;0.244;0.054327883;0.6875784;-14.419.291.099.846.000;3.580.708.900.153.940;-0.55762017;-0.40227324;235.036;0;0.47389725;-0.007901862;-0.006117035;-0.8805235;1.046.378.004.931.860;-0.46520163208308185;12.342.601.858.228.300;34.349.052;0.03184391;-0.040741593;0;0;13372;GPS_Atti;AUTO_FLY;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;TRUE;FALSE;9100;0;1.2;1.1;1.228;58.49;60.18;58.01;62.1;;;
164779510;34.809;;;34.369.453;34.114.887;;;0;-0.04553358159218299;-1.222.653.379.687.850;-11.320.719.243.728.900;-0.019722229;2,57E+03;-0.9895372;0.98973376;-1.368.189;-0.5627726;57.448.105;5.746.715;-0.0023332937;0.021785907;0.009462264;0.023866387;0.02191050003286687;0;0;0;0.0;65.04;-11.320.719.243.728.900;12.235.004.435.518.900;-11.533.967.091.709.200;-2.132.478.479.803.430;24.679.280.756.271.000;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;-8.574.201.919.944.290;-15.569.358.422.503.500;3.317.319.590.654.600;;0.0;;;0.5504005;-0.009126448;-0.005541047;-0.8348325;0.02274315;0.017643042;0.08793926;-0.012242789;0.01369086;0.0083724875;400;5419;0;0;26771;3340;0.0;0.0;0.69381446;0.0;GPS_Atti;2;1;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;-0.12;0.13;0.05;0.011641704;0.008235605;-0.010747633;5,95E+00;0.0;34.900.385;5,95E+00;0.0;5,95E+00;5,95E+00;0.0;0.045370072;5,95E+00;0.28270626;5,95E+00;-1.22;0.244;0.054327883;0.6875784;-14.419.291.099.846.000;3.580.708.900.153.940;-0.55762017;-0.40227324;235.036;0;0.514338;-0.009271307;-0.0058469945;-0.8575175;1.121.061.836.240.870;-0.5665410584863153;11.809.497.959.215.500;34.346.684;0.025143592;0.09458631;0;0;13392;GPS_Atti;AUTO_FLY;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;TRUE;FALSE;9100;0;1.2;1.1;1.228;58.49;60.18;58.01;62.1;;;
165013767;34.861;;;34.369.453;34.114.887;;;0;-0.04553358159218299;-1.222.653.379.687.850;-11.320.719.243.728.900;-0.019722229;2,57E+03;-0.9895372;0.98973376;-1.368.189;-0.5627726;57.448.105;5.746.715;-0.0023332937;0.021785907;0.009462264;0.023866387;0.02191050003286687;0;0;0;0.0;65.04;-11.320.719.243.728.900;12.235.004.435.518.900;-11.533.967.091.709.200;-2.132.478.479.803.430;24.679.280.756.271.000;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;-8.574.201.919.944.290;-15.569.358.422.503.500;3.317.319.590.654.600;;0.0;;;0.5504005;-0.009126448;-0.005541047;-0.8348325;0.02274315;0.017643042;0.08793926;-0.012242789;0.01369086;0.0083724875;400;5419;0;0;26771;3340;0.0;0.0;0.69381446;0.0;GPS_Atti;2;1;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;-0.12;0.13;0.05;0.011641704;0.008235605;-0.010747633;5,95E+00;0.0;34.900.385;5,95E+00;0.0;5,95E+00;5,95E+00;0.0;0.045370072;5,95E+00;0.28270626;5,95E+00;-1.22;0.244;0.054327883;0.6875784;-14.419.291.099.846.000;3.580.708.900.153.940;-0.55762017;-0.40227324;235.036;0;0.514338;-0.009271307;-0.0058469945;-0.8575175;1.121.061.836.240.870;-0.5665410584863153;11.809.497.959.215.500;34.346.684;0.025143592;0.09458631;0;0;13392;GPS_Atti;AUTO_FLY;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;TRUE;FALSE;9100;0;1.2;1.1;1.22;58.83;58.78;58.87;62.6;;;
165247956;34.913;;;34.369.453;34.114.887;;;0;-0.04553358159218299;-1.222.653.379.687.850;-11.320.719.243.728.900;-0.019722229;2,57E+03;-0.9895372;0.98973376;-1.368.189;-0.5627726;57.448.105;5.746.715;-0.0023332937;0.021785907;0.009462264;0.023866387;0.02191050003286687;0;0;0;0.0;65.04;-11.320.719.243.728.900;12.235.004.435.518.900;-11.533.967.091.709.200;-2.132.478.479.803.430;24.679.280.756.271.000;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;-8.574.201.919.944.290;-15.569.358.422.503.500;3.317.319.590.654.600;;0.0;;;0.5504005;-0.009126448;-0.005541047;-0.8348325;0.02274315;0.017643042;0.08793926;-0.012242789;0.01369086;0.0083724875;400;5419;0;0;26771;3340;0.0;0.0;0.69381446;0.0;GPS_Atti;2;1;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;-0.12;0.13;0.05;0.011641704;0.008235605;-0.010747633;5,95E+00;0.0;34.900.385;5,95E+00;0.0;5,95E+00;5,95E+00;0.0;0.045370072;5,95E+00;0.28270626;5,95E+00;-1.22;0.244;0.054327883;0.6875784;-14.419.291.099.846.000;3.580.708.900.153.940;-0.55762017;-0.40227324;235.036;0;0.514338;-0.009271307;-0.0058469945;-0.8575175;1.121.061.836.240.870;-0.5665410584863153;11.809.497.959.215.500;34.346.684;0.025143592;0.09458631;0;0;13392;GPS_Atti;AUTO_FLY;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;TRUE;FALSE;9100;0;1.2;1.1;1.22;62.42;57.97;59.63;59.23;;;
165406533;34.948;;;34.346.634;3.411.461;;;0;-0.2860721597201123;-1.855.898.997.278.000;-9.058.665.696.034.690;-0.03134739;0.013391034;-0.99444073;0.9950248;23.634.145;29.452.927;8.668.092;86.763.145;0.0027505113;0.038120028;-0.0031351175;0.0383475;0.03821913036268671;0;0;0;0.0;65.05;-9.058.665.696.034.680;18.777.869.798.876.200;-9.934.643.695.823.390;-8.759.779.997.887.030;2.694.133.430.396.530;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;-7.448.083.924.469.800;-15.491.598.833.539.500;3.335.934.846.960.850;;0.0;;;0.7034118;-0.013266046;-0.009618792;-0.7105937;0.061140582;0.037064254;0.021030426;-0.012255597;0.013730737;0.00837311;500;5421;0;0;26891;3360;0.0;0.0;0.9998969;0.0;GPS_Atti;2;1;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;-0.12;0.13;0.05;0.011641704;0.008235605;-0.010747633;5,95E+00;0.0;34.900.385;5,95E+00;0.0;5,95E+00;5,95E+00;0.0;0.045370072;5,95E+00;0.28270626;5,95E+00;-1.22;0.244;0.046217754;0.6768801;-13.917.503.523.249.300;4.082.496.476.750.620;-0.51220214;-0.44251063;2.349.263;0;0.514338;-0.009271307;-0.0058469945;-0.8575175;1.121.061.836.240.870;-0.5665410584863153;11.809.497.959.215.500;34.346.684;0.025143592;0.09458631;0;0;13392;GPS_Atti;AUTO_FLY;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;TRUE;FALSE;9100;0;1.2;1.1;1.232;60.91;59.59;57.27;59.35;;;
165566403;34.984;;;34.346.634;3.411.461;;;0;-0.2860721597201123;-1.855.898.997.278.000;-9.058.665.696.034.690;-0.03134739;0.013391034;-0.99444073;0.9950248;23.634.145;29.452.927;8.668.092;86.763.145;0.0027505113;0.038120028;-0.0031351175;0.0383475;0.03821913036268671;0;0;0;0.0;65.05;-9.058.665.696.034.680;18.777.869.798.876.200;-9.934.643.695.823.390;-8.759.779.997.887.030;2.694.133.430.396.530;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;-7.448.083.924.469.800;-15.491.598.833.539.500;3.335.934.846.960.850;;0.0;;;0.7034118;-0.013266046;-0.009618792;-0.7105937;0.061140582;0.037064254;0.021030426;-0.012255597;0.013730737;0.00837311;500;5421;0;0;26891;3360;0.0;0.0;0.9998969;0.0;GPS_Atti;2;1;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;-0.12;0.13;0.05;0.011641704;0.008235605;-0.010747633;5,95E+00;0.0;34.900.385;5,95E+00;0.0;5,95E+00;5,95E+00;0.0;0.045370072;5,95E+00;0.28270626;5,95E+00;-1.22;0.244;0.046217754;0.6768801;-13.917.503.523.249.300;4.082.496.476.750.620;-0.51220214;-0.44251063;2.349.263;0;0.6723586;-0.013793606;-0.009687144;-0.7400337;18.845.759.513.350.900;-0.42359134356437506;9.549.345.226.526.780;3.434.183;0.013706766;0.027727664;0;0;13452;GPS_Atti;AUTO_FLY;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;TRUE;FALSE;9100;0;1.2;1.1;1.232;59.43;59.26;56.19;62.64;;;
165716668;35.017;;;343.778;34.115.253;;;0;-0.3549396278959986;-16.301.992.208.505.700;-8.188.105.049.062.080;-0.020417878;0.02939771;-0.9994496;10.000.902;-0.44743174;22.686.985;8.724.611;8.727.675;0.007497712;0.03241362;0.0048821573;0.033625793;0.033269482807967536;0;0;0;0.0;64.98;-8.188.105.049.062.080;1.668.351.195.666.330;-9.416.116.878.456.030;-12.280.118.293.939.400;27.811.894.950.937.900;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;-6.995.292.697.855.300;-15.441.719.284.507.300;3.349.508.639.497.260;;0.0;;;0.755339;-0.011661229;-0.008716434;-0.6551725;0.19674516;-0.01745896;-0.014872551;-0.012252974;0.013737632;0.00837313;400;5421;0;0;26931;3360;0.0;0.0;0.9998969;0.0;GPS_Atti;2;1;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;0.02;0.19;0.01;0.011580157;0.008272579;-0.010759768;5,99E+01;0.0;3.478.017;5,99E+01;0.0;5,99E+01;5,99E+01;0.0;-0.15992597;5,99E+01;0.019554138;5,99E+01;-1.224;0.2448;0.046217754;0.6768801;-13.917.503.523.249.300;4.082.496.476.750.620;-0.51220214;-0.44251063;2.349.263;0;0.7265731;-0.012223955;-0.008807703;-0.686924;17.113.148.439.301.700;-0.2289979805875086;8.678.992.385.126.260;343.414;0.020959148;-0.008090639;0;0;13472;GPS_Atti;AUTO_FLY;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;TRUE;FALSE;9100;0;1.2;1.1;1.232;59.43;59.26;56.19;62.64;;;
165875577;35.053;;;3.442.746;3.411.511;;;0;-0.6347672818736237;-14.135.917.675.923.000;-7.319.629.420.989.040;-0.02043899;0.028276607;-0.98872703;0.98934245;-34.280.844;22.559.886;8.746.943;8.756.564;0.0172531;0.026515264;0.0104439445;0.033313733;0.03163429611982486;0;0;0;0.0;64.96;-7.319.629.420.989.040;15.494.658.066.415.400;-9.737.508.407.062.680;-24.178.789.860.736.300;2.868.037.057.901.090;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;-6.539.582.290.123.190;-15.542.804.342.518.800;3.361.310.377.365.190;;0.0;;;0.8028041;-0.011801224;-0.0066010132;-0.59608954;0.12913701;0.032260686;0.084524155;-0.012243995;0.0137512665;0.008372966;500;5425;0;0;26971;3370;0.0;0.0;1.0;0.0;GPS_Atti;2;1;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;0.02;0.19;0.01;0.011580157;0.008272579;-0.010759768;5,99E+01;0.0;3.478.017;5,99E+01;0.0;5,99E+01;5,99E+01;0.0;-0.15992597;5,99E+01;0.019554138;5,99E+01;-1.224;0.2448;0.046217754;0.6768801;-13.917.503.523.249.300;4.082.496.476.750.620;-0.51220214;-0.44251063;2.349.263;0;0.7265731;-0.012223955;-0.008807703;-0.686924;17.113.148.439.301.700;-0.2289979805875086;8.678.992.385.126.260;343.414;0.020959148;-0.008090639;0;0;13472;GPS_Atti;AUTO_FLY;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;TRUE;FALSE;9100;0;1.2;1.1;1.224;59.68;59.48;56.13;62.94;;;
166035439;35.088;;;3.442.746;3.411.511;;;0;-0.6347672818736237;-14.135.917.675.923.000;-7.319.629.420.989.040;-0.02043899;0.028276607;-0.98872703;0.98934245;-34.280.844;22.559.886;8.746.943;8.756.564;0.0172531;0.026515264;0.0104439445;0.033313733;0.03163429611982486;0;0;0;0.0;64.96;-7.319.629.420.989.040;15.494.658.066.415.400;-9.737.508.407.062.680;-24.178.789.860.736.300;2.868.037.057.901.090;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;-6.539.582.290.123.190;-15.542.804.342.518.800;3.361.310.377.365.190;;0.0;;;0.8028041;-0.011801224;-0.0066010132;-0.59608954;0.12913701;0.032260686;0.084524155;-0.012243995;0.0137512665;0.008372966;500;5425;0;0;26971;3370;0.0;0.0;1.0;0.0;GPS_Atti;2;1;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;0.02;0.19;0.01;0.011580157;0.008272579;-0.010759768;5,99E+01;0.0;3.478.017;5,99E+01;0.0;5,99E+01;5,99E+01;0.0;-0.15992597;5,99E+01;0.019554138;5,99E+01;-1.224;0.2448;0.046217754;0.6768801;-13.917.503.523.249.300;4.082.496.476.750.620;-0.51220214;-0.44251063;2.349.263;0;0.77650195;-0.01231746;-0.0066553606;-0.6299594;1.576.650.716.206.160;-0.2970891211371063;7.810.743.910.262.080;3.434.164;0.023917863;0.09108515;0;0;13492;GPS_Atti;AUTO_FLY;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;TRUE;FALSE;9100;0;1.2;1.1;1.224;59.6;59.61;57.13;62.28;;;
