Clock:Tick#;Clock:offsetTime;IMU_ATTI(0):Longitude;IMU_ATTI(0):Latitude;IMU_ATTI(0):press:D;IMU_ATTI(0):alti:D;IMU_ATTI(0):relativeHeight:C;IMU_ATTI(0):absoluteHeight:C;IMU_ATTI(0):numSats;IMU_ATTI(0):roll:C;IMU_ATTI(0):pitch:C;IMU_ATTI(0):yaw:C;IMU_ATTI(0):accelX;IMU_ATTI(0):accelY;IMU_ATTI(0):accelZ;IMU_ATTI(0):accelComposite:C;IMU_ATTI(0):gyroX;IMU_ATTI(0):gyroY;IMU_ATTI(0):gyroZ;IMU_ATTI(0):gyroComposite:C;IMU_ATTI(0):velN;IMU_ATTI(0):velE;IMU_ATTI(0):velD;IMU_ATTI(0):velComposite:C;IMU_ATTI(0):velH:C;IMU_ATTI(0):magX;IMU_ATTI(0):magY;IMU_ATTI(0):magZ;IMU_ATTI(0):magMod:C;IMU_ATTI(0):temperature;IMU_ATTI(0):yawUnWrapped:C;IMU_ATTI(0):tiltInclination:C;IMU_ATTI(0):tiltDirectionEarthFrame:C;IMU_ATTI(0):tiltDirectionBodyFrame:C;IMU_ATTI(0):yaw360:C;IMU_ATTI(0):magYaw:C;IMU_ATTI(0):Yaw-magYaw:C;IMUCalcs(0):PosN:C;IMUCalcs(0):PosE:C;IMUCalcs(0):PosD:C;IMUCalcs(0):height:C;IMUCalcs(0):velN:C;IMUCalcs(0):velE:C;IMUCalcs(0):velD:C;IMUCalcs(0):diffVelN:C;IMUCalcs(0):diffVelE:C;IMUCalcs(0):diffVelD:C;IMUCalcs(0):Lat:C;IMUCalcs(0):Long:C;IMUCalcs(0):VelocityError:C;IMUCalcs(0):PositionError:C;IMUCalcs(0):totalGyroZ:C;IMUCalcs(0):totalGyroX:C;IMUCalcs(0):totalGyroY:C;IMU_ATTI(0):distanceHP:C;IMU_ATTI(0):distanceTravelled:C;IMU_ATTI(0):directionOfTravel[mag]:C;IMU_ATTI(0):directionOfTravel[true]:C;IMU_ATTI(0):quatW:D;IMU_ATTI(0):quatX:D;IMU_ATTI(0):quatY:D;IMU_ATTI(0):quatZ:D;IMU_ATTI(0):agX:D;IMU_ATTI(0):agY:D;IMU_ATTI(0):agZ:D;IMU_ATTI(0):gbX:D;IMU_ATTI(0):gbY:D;IMU_ATTI(0):gbZ:D;IMU_ATTI(0):ty:D;IMU_ATTI(0):tz:D;IMU_ATTI(0):sensor_stat:D;IMU_ATTI(0):filter_stat:D;IMU_ATTI(0):atti_cnt:D;Controller:ctrl_tick:D;Controller:ctrl_pitch:D;Controller:ctrl_roll:D;Controller:ctrl_yaw:D;Controller:ctrl_thr:D;Controller:ctrl_mode;Controller:mode_switch:D;Controller:motor_state:D;Controller:sig_level:D;Controller:ctrl_level:D;Controller:sim_model:D;Controller:max_height:D;Controller:max_radius:D;Controller:D2H_x:D;Controller:D2H_y:D;Controller:act_req_id:D;Controller:act_act_id:D;Controller:cmd_mod:D;Controller:mod_req_id:D;Controller:is_soaring_up:D;Controller:eagle_temp_level:D;MVO:velX;MVO:velY;MVO:velZ;MVO:posX;MVO:posY;MVO:posZ;MVO:hoverPointUncertainty1;MVO:hoverPointUncertainty2;MVO:hoverPointUncertainty3;MVO:hoverPointUncertainty4;MVO:hoverPointUncertainty5;MVO:hoverPointUncertainty6;MVO:velocityUncertainty1;MVO:velocityUncertainty2;MVO:velocityUncertainty3;MVO:velocityUncertainty4;MVO:velocityUncertainty5;MVO:velocityUncertainty6;MVO:height;MVO:heightUncertainty;AirSpeed:comp_alti:D;AirSpeed:windSpeed;AirSpeed:windDirection;AirSpeed:windFromDir;AirSpeed:windN;AirSpeed:windE;AirSpeed:MotorSpd:D;AirSpeed:vel_level:D;ATTI_MINI0:s_qw0;ATTI_MINI0:s_qx0;ATTI_MINI0:s_qy0;ATTI_MINI0:s_qz0;ATTI_MINI0:roll:C;ATTI_MINI0:pitch:C;ATTI_MINI0:yaw:C;ATTI_MINI0:s_pgz0;ATTI_MINI0:s_vgz0;ATTI_MINI0:s_agz0;ATTI_MINI0:s_rsv00;ATTI_MINI0:s_rsv10;ATTI_MINI0:s_cnt0;osd_data:flyCState;osd_data:flycCommand;osd_data:flightAction;osd_data:nonGPSCause;osd_data:compassError;osd_data:connectedToRC;osd_data:lowVoltage;osd_data:ModeSwitch;osd_data:gpsUsed;osd_data:visionUsed;osd_data:notEnoughForce;osd_data:flightTime;osd_data:navHealth;osd_data:vpsHeight;osd_data:relativeHeight;usonic:usonic_h;MotorCtrl:PWM:RFront;MotorCtrl:PWM:LFront;MotorCtrl:PWM:LBack;MotorCtrl:PWM:RBack;Attribute|Value;ConvertDatV3;4.3.0
0;-1.809;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8142136;.000;;;35.063.583;-0.0;;;0;NaN;0.0;0.0;-0.007916293;0.0067614447;-10.084.704;10.085.242;1.666.015;14.321.898;0.85991675;2.359.286;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;53.34;0.0;NaN;NaN;NaN;0.0;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;0.0;0.0;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;700;5134;0;0;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P;;;;;;;;;;;;;Firmware Date| May  7 2019;;
8345580;.045;;;35.063.583;-0.0;;;0;NaN;0.0;0.0;-0.007916293;0.0067614447;-10.084.704;10.085.242;1.666.015;14.321.898;0.85991675;2.359.286;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;53.34;0.0;NaN;NaN;NaN;0.0;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;0.0;0.0;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;700;5134;0;0;39;10;0.0;0.0;0.0;0.0;Manual;0;0;0;0;0;500;5000;0.0;0.0;17;5;26;17;0;0;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;0.0;0.0;0.0;0.0;NaN;NaN;NaN;-0.0;0.0;0.0;0;0;20;;;;;;;;P;;;;;;;;;;;;;ACType|Tello;;
8610886;.104;;;3.508.208;-0.0;;;0;NaN;0.0;0.0;0.0062061017;-0.0036827417;-10.062.255;10.062.513;-10.646.727;0.6943691;0.57988954;13.971.214;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;53.58;0.0;NaN;NaN;NaN;0.0;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;0.01510116326242894;-0.027725619099541632;0.01808237631003351;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;700;5137;0;0;119;10;0.0;0.0;0.0;0.0;Manual;0;0;0;0;0;500;5000;0.0;0.0;17;5;26;17;0;0;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;0.0;0.0;0.0;0.0;NaN;NaN;NaN;-0.0;0.0;0.0;0;0;40;;;;;;;;P;;;;;;;;;;;;;;;
8814335;.149;;;3.508.208;-0.0;;;0;NaN;0.0;0.0;0.0062061017;-0.0036827417;-10.062.255;10.062.513;-10.646.727;0.6943691;0.57988954;13.971.214;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;53.58;0.0;NaN;NaN;NaN;0.0;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;0.01510116326242894;-0.027725619099541632;0.01808237631003351;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;700;5137;0;0;119;20;0.0;0.0;0.0;0.0;Manual;0;0;0;0;0;500;5000;0.0;0.0;17;5;26;17;0;0;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;0.0;0.0;0.0;0.0;NaN;NaN;NaN;-0.0;0.0;0.0;0;0;60;;;;;;;;P;;;;;;;;;;;;;;;
9079716;.208;;;34.989.597;-0.0;;;0;NaN;0.0;0.0;0.006516169;-0.004197568;-10.074.522;1.007.482;-11.248.417;0.8285511;0.53736746;14.968.399;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;53.53;0.0;NaN;NaN;NaN;0.0;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;0.0682843999264513;-0.1343065335779663;0.10682810312847835;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;700;5142;0;0;199;20;0.0;0.0;0.0;0.0;Manual;0;0;0;0;0;500;5000;0.0;0.0;17;5;26;17;0;0;;;;;;;;;;;;;;;;;;;0.0;;0.0;0.0;0.0;180.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;NaN;NaN;NaN;-0.0;0.0;0.0;0;0;80;;;;;;;;P;;;;;;;;;;;;;;;
9236416;.243;;;34.989.597;-0.0;;;0;NaN;0.0;0.0;0.006516169;-0.004197568;-10.074.522;1.007.482;-11.248.417;0.8285511;0.53736746;14.968.399;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;53.53;0.0;NaN;NaN;NaN;0.0;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;0.0682843999264513;-0.1343065335779663;0.10682810312847835;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;700;5142;0;0;199;20;0.0;0.0;0.0;0.0;Manual;0;0;0;0;0;500;5000;0.0;0.0;17;5;26;17;0;0;;;;;;;;;;;;;;;;;;;0.0;;0.0;0.0;0.0;180.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;NaN;NaN;NaN;-0.0;0.0;0.0;0;0;100;Manual;OTHER;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;FALSE;TRUE;0;0;;0.0;;;;;;;;
9751853;.358;;;34.997.524;-0.0;;;0;NaN;0.0;0.0;0.005059626;-0.003928633;-10.053.244;10.053.447;-0.96562546;0.7339796;0.56738305;13.390.601;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;53.6;0.0;NaN;NaN;NaN;0.0;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;0.09704573547933748;-0.18873024874539013;0.14750739596416196;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;700;5142;0;0;239;30;0.0;0.0;0.0;0.0;Manual;0;0;0;0;0;500;5000;0.0;0.0;17;5;26;17;0;0;;;;;;;;;;;;;;;;;;;0.0;;0.0;0.0;0.0;180.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;NaN;NaN;NaN;-0.0;0.0;0.0;0;0;100;Manual;OTHER;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;FALSE;TRUE;0;0;;0.0;;;;;;;;
27028509;4.197;;;34.997.524;-0.0;;;0;NaN;0.0;0.0;0.005059626;-0.003928633;-10.053.244;10.053.447;-0.96562546;0.7339796;0.56738305;13.390.601;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;53.6;0.0;NaN;NaN;NaN;0.0;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;0.09704573547933748;-0.18873024874539013;0.14750739596416196;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;700;5142;0;0;239;30;0.0;0.0;0.0;0.0;Manual;0;0;0;0;0;500;5000;0.0;0.0;17;5;26;17;0;0;;;;;;;;;;;;;;;;;;;0.0;;0.0;0.0;0.0;180.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;NaN;NaN;NaN;-0.0;0.0;0.0;0;0;100;Manual;OTHER;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;FALSE;TRUE;0;0;;0.0;;;;;;;;
27263108;4.249;;;35.074.154;3.507.293;;;0;0.19706292278692863;0.40269699483807603;-0.01263428464648091;0.0076646768;-0.0045942;-10.039.928;10.040.326;-1.009.263;0.78498477;0.40995952;13.427.136;9,04E+01;4,87E+02;0.005716382;0.0057173045;1,03E+12;0;0;0;0.0;55.59;-0.01263428464648091;0.448325894303333;15.391.247.295.466.600;15.392.510.723.931.300;3.599.873.657.153.530;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;203.160.360.976.101;-4.097.836.635.819.080;31.541.547.244.174.000;;0.0;;;0.9999924;0.0017200744;0.003513992;-1,04E+03;0.00872869;-0.014362719;0.014725685;-0.018329745;0.014856526;0.009427911;800;5125;0;0;3291;410;0.0;0.0;0.0;0.0;GPS_Atti;2;0;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;;;;;;;;;;;;;;;;;;;0.0;;0.0;0.0;0.0;180.0;0.0;0.0;0.0;0;0.99999166;0.0016767838;0.0037318016;2,46E+03;-0.19203864947767835;-0.42768301740605114;-0.028948172830188638;3.518.337;-0.090958;-0.030891329;0;0;1652;Manual;OTHER;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;FALSE;TRUE;0;0;;0.0;;;;;;;;
27758087;4.359;;;35.074.154;35.073.036;;;0;0.19834110000931426;0.4028273769452867;-0.018856070518954285;0.0072341515;-0.00415024;-1.003.764;10.037.986;-10.036.447;0.7290503;0.44822893;13.189.868;3,90E+02;-1,69E+03;0.004864757;0.0048678378;1,73E+12;0;0;0;0.0;55.59;-0.018856070518954285;0.44900611902183035;15.376.706.319.178.600;15.378.591.926.230.500;35.998.114.392.948.100;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;2.053.968.908.778.290;-4.150.295.141.359.320;31.936.120.796.351.300;;0.0;;;0.9999924;0.0017314196;0.0035150344;-1,58E+03;0.0040917583;-0.009249913;0.016431808;-0.018326081;0.014858838;0.009427353;900;5126;0;0;3331;410;0.0;0.0;0.0;0.0;GPS_Atti;2;0;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;;;;;;;1,00E+01;0.0;1.0;1,00E+01;0.0;1,00E+01;1,00E+01;0.0;-0.005402159;1,00E+01;0.029081345;1,00E+01;-0.1;0.020000001;0.0;0.0;0.0;180.0;0.0;0.0;0.0;0;0.99999166;0.0016967871;0.0037327756;1,91E+03;-0.1943545231508308;-0.42778442688565554;-0.022605526263766124;35.184.566;-0.09183813;-0.028447287;0;0;1672;GPS_Atti;OTHER;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;FALSE;FALSE;0;0;0.1;0.0;;;;;;;;
27923101;4.396;;;3.509.529;35.073.326;;;0;0.19131689410703126;0.406896321062065;-0.022800553637853466;0.0071387114;-0.0022439936;-10.038.949;10.039.228;-0.9913315;0.9276442;0.65158945;15.059.319;-6,18E+02;-1,82E+03;0.005289271;0.005292759;1,92E+12;0;0;0;0.0;55.71;-0.022800553637853466;0.44962685509247724;1.547.952.424.926.990;15.481.804.304.633.700;35.997.719.944.636.200;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;21.112.077.627.685.600;-4.254.121.513.901.790;3.279.832.945.568.590;;0.0;;;0.9999923;0.0016702501;0.0035504955;-1,93E+03;-2,13E+03;0.012700142;0.016183853;-0.018316241;0.014863236;0.009419558;800;5125;0;0;3411;410;0.0;0.0;0.0;0.0;GPS_Atti;2;0;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;;;;;;;1,00E+01;0.0;10.075.422;1,00E+01;0.0;1,00E+01;1,00E+01;0.0;-0.006485801;1,00E+01;0.038882256;1,00E+01;-0.1;0.020000001;0.0;0.0;0.0;180.0;0.0;0.0;0.0;0;0.99999154;0.0016603012;0.0037661497;1,54E+03;-0.19018898489706806;-0.43160095452205094;-0.018308446402086474;35.188.175;-0.09181525;-0.02724958;0;0;1712;GPS_Atti;OTHER;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;FALSE;FALSE;0;0;0.1;0.0;0.1;;;;;;;
28077936;4.430;;;350.583;35.073.544;;;0;0.1894488256938969;0.4054282170861417;-0.027612654876282915;0.0072034104;-0.0021779845;-10.012.394;10.012.677;-10.779.918;0.8196145;0.400522;141.218;8,11E+01;5,01E+01;0.0055184723;0.0055192956;9,53E+10;0;0;0;0.0;55.75;-0.027612654876282915;0.447504749399798;15.492.689.224.305.200;15.495.450.489.792.800;3.599.723.873.451.230;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;2.138.624.893.510.990;-4.308.046.323.202.350;3.325.365.023.930.120;;0.0;;;0.9999924;0.0016540943;0.0035376179;-2,35E+03;4,85E+01;0.013268141;0.03987789;-0.01831322;0.01486432;0.009413708;800;5128;0;0;3451;430;0.0;0.0;0.0;0.0;GPS_Atti;2;0;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;;;;;;;1,00E+01;0.0;10.075.422;1,00E+01;0.0;1,00E+01;1,00E+01;0.0;-0.006485801;1,00E+01;0.038882256;1,00E+01;-0.1;0.020000001;0.0;0.0;0.0;180.0;0.0;0.0;0.0;0;0.9999916;0.0016400169;0.0037548142;1,09E+04;-0.1878840088664258;-0.4302932179242823;-0.013181523089436728;35.188.297;-0.08843711;-0.0026548365;0;0;1732;GPS_Atti;OTHER;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;FALSE;FALSE;0;0;0.1;0.0;0.1;;;;;;;
28301006;4.480;;;3.501.074;350.737;;;0;0.18962283750018477;0.40478261539072663;-0.02837389661858648;0.0082058525;-0.0034740802;-10.002.847;10.003.244;-11.112.142;0.7195519;0.5570397;14.362.608;2,78E+03;-2,78E+03;0.0059615006;0.0059744646;3,93E+12;0;0;0;0.0;55.73;-0.02837389661858648;0.4469937286228217;15.487.088.990.316.700;15.489.926.379.978.600;3.599.716.261.033.810;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;21.636.119.258.882.200;-436.517.242.058.142;33.655.287.053.596.000;;0.0;;;0.9999924;0.001655635;0.0035319726;-2,42E+03;0.012752954;-0.0035165306;0.047392845;-0.018311223;0.014865394;0.009406147;0;5129;0;0;3491;430;0.0;0.0;0.0;0.0;GPS_Atti;2;0;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;;;;;;;1,00E+01;0.0;10.075.422;1,00E+01;0.0;1,00E+01;1,00E+01;0.0;-0.006485801;1,00E+01;0.038882256;1,00E+01;-0.1;0.020000001;0.0;0.0;0.0;180.0;0.0;0.0;0.0;0;0.9999916;0.0016400169;0.0037548142;1,09E+04;-0.1878840088664258;-0.4302932179242823;-0.013181523089436728;35.188.297;-0.08843711;-0.0026548365;0;0;1732;GPS_Atti;OTHER;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;FALSE;FALSE;0;0;0.1;0.0;0.1;;;;;;;
28501907;4.524;;;3.501.074;350.737;;;0;0.18962283750018477;0.40478261539072663;-0.02837389661858648;0.0082058525;-0.0034740802;-10.002.847;10.003.244;-11.112.142;0.7195519;0.5570397;14.362.608;2,78E+03;-2,78E+03;0.0059615006;0.0059744646;3,93E+12;0;0;0;0.0;55.73;-0.02837389661858648;0.4469937286228217;15.487.088.990.316.700;15.489.926.379.978.600;3.599.716.261.033.810;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;21.636.119.258.882.200;-436.517.242.058.142;33.655.287.053.596.000;;0.0;;;0.9999924;0.001655635;0.0035319726;-2,42E+03;0.012752954;-0.0035165306;0.047392845;-0.018311223;0.014865394;0.009406147;0;5129;0;0;3491;440;0.0;0.0;0.0;0.0;GPS_Atti;2;0;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;;;;;;;1,00E+01;0.0;10.075.422;1,00E+01;0.0;1,00E+01;1,00E+01;0.0;-0.006902706;1,00E+01;0.058412552;1,00E+01;-0.1;0.020000001;0.0;0.0;0.0;180.0;0.0;0.0;0.0;0;0.9999916;0.0016550096;0.0037549874;9,89E+02;-0.18960631170011866;-0.43031136709384105;-0.01204643656253001;35.186.802;-0.08325485;0.0058649275;0;0;1752;GPS_Atti;OTHER;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;FALSE;FALSE;0;0;0.1;0.0;0.1;;;;;;;
28668862;4.561;;;35.074.154;35.073.776;;;0;0.19015579472967442;0.40357483949808015;-0.029057931468726986;0.006441326;-0.0030487252;-10.027.155;10.027.407;-11.337.261;0.7005788;0.39532074;13.901.166;1,95E+03;8,11E+02;0.0047722347;0.004776902;2,11E+10;0;0;0;0.0;55.82;-0.029057931468726986;0.4461272076633769;15.474.242.006.398.000;15.477.147.799.544.900;35.997.094.206.853.100;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;21.883.242.735.925.300;-4.423.425.308.405.850;3.402.379.002.356.410;;0.0;;;0.99999243;0.0016603044;0.0035214217;-2,48E+03;-0.0062961187;0.003675866;0.024214745;-0.018310145;0.014865383;0.009397995;800;5128;0;0;3531;440;0.0;0.0;0.0;0.0;GPS_Atti;2;0;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;;;;;;;1,00E+01;0.0;10.075.422;1,00E+01;0.0;1,00E+01;1,00E+01;0.0;-0.006902706;1,00E+01;0.058412552;1,00E+01;-0.1;0.020000001;0.0;0.0;0.0;180.0;0.0;0.0;0.0;0;0.99999166;0.0016480925;0.0037481277;8,83E+01;-0.1888183247471984;-0.4295231720088843;-0.010824174379250148;35.186.813;-0.08537563;-0.016612932;0;0;1772;GPS_Atti;OTHER;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;FALSE;FALSE;0;0;0.1;0.0;0.1;;;;;;;
28860396;4.604;;;35.074.154;3.507.393;;;0;0.1889035650820724;0.4041761852305813;-0.03246475580975076;0.0074103083;-0.004012247;-10.031.104;10.031.458;-10.631.889;0.92542213;0.47539914;14.875.419;2,26E+03;-3,90E+02;0.0048831934;0.0048885825;2,29E+12;0;0;0;0.0;55.73;-0.03246475580975076;0.44613963961979775;1.549.174.088.668.460;15.494.987.362.265.500;35.996.753.524.419.000;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;22.110.346.309.480.400;-4.480.725.855.430.900;3.444.788.809.781.120;;0.0;;;0.9999924;0.0016494828;0.0035266234;-2,77E+02;0.0038761273;-0.008076729;0.01725483;-0.018310208;0.014863402;0.00938946;800;5130;0;0;3571;440;0.0;0.0;0.0;0.0;GPS_Atti;2;0;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;;;;;;;1,00E+01;0.0;10.075.422;1,00E+01;0.0;1,00E+01;1,00E+01;0.0;-0.0069687255;1,00E+01;0.029083252;1,00E+01;-0.1;0.020000001;0.0;0.0;0.0;180.0;0.0;0.0;0.0;0;0.99999166;0.0016453848;0.0037562058;5,25E+02;-0.18852335872922016;-0.43044205011213055;-0.006723731456390039;3.518.849;-0.087890916;-0.023082722;0;0;1792;GPS_Atti;OTHER;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;FALSE;FALSE;0;0;0.1;0.0;0.1;;;;;;;
29015451;4.639;;;35.100.574;3.507.418;;;0;0.18768849668828375;0.407879711452872;-0.031620994437281995;0.0063698376;-0.0042466978;-10.024.678;1.002.497;-10.671.753;0.80057365;0.5647711;14.487.056;1,79E+01;-4,29E+02;0.0036257089;0.0036260074;4,65E+10;0;0;0;0.0;55.84;-0.031620994437281995;0.4489882521486995;15.525.883.859.459.400;15.529.045.958.903.100;3.599.683.790.055.620;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;2.238.105.864.874.720;-4.536.170.228.048.230;34.897.091.825.628.100;;0.0;;;0.9999923;0.0016388622;0.0035589575;-2,70E+03;-0.0078108124;-0.00836765;0.02558422;-0.018312579;0.014859271;0.009380123;800;5130;0;0;3611;450;0.0;0.0;0.0;0.0;GPS_Atti;2;0;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;;;;;;;1,00E+01;0.0;10.075.422;1,00E+01;0.0;1,00E+01;1,00E+01;0.0;-0.0069687255;1,00E+01;0.029083252;1,00E+01;-0.1;0.020000001;0.0;0.0;0.0;180.0;0.0;0.0;0.0;0;0.9999916;0.0016265288;0.0037785973;5,27E+02;-0.1863623763346052;-0.433007860940687;-0.006747466055581541;35.189.632;-0.089595385;-0.014113214;0;0;1812;GPS_Atti;OTHER;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;FALSE;FALSE;0;0;0.1;0.0;0.1;;;;;;;
29632991;4.776;;;35.100.574;3.507.418;;;0;0.18768849668828375;0.407879711452872;-0.031620994437281995;0.0063698376;-0.0042466978;-10.024.678;1.002.497;-10.671.753;0.80057365;0.5647711;14.487.056;1,79E+01;-4,29E+02;0.0036257089;0.0036260074;4,65E+10;0;0;0;0.0;55.84;-0.031620994437281995;0.4489882521486995;15.525.883.859.459.400;15.529.045.958.903.100;3.599.683.790.055.620;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;2.238.105.864.874.720;-4.536.170.228.048.230;34.897.091.825.628.100;;0.0;;;0.9999923;0.0016388622;0.0035589575;-2,70E+03;-0.0078108124;-0.00836765;0.02558422;-0.018312579;0.014859271;0.009380123;800;5130;0;0;3611;450;0.0;0.0;0.0;0.0;GPS_Atti;2;0;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;;;;;;;1,00E+01;0.0;10.075.422;1,00E+01;0.0;1,00E+01;1,00E+01;0.0;-0.0069687255;1,00E+01;0.029083252;1,00E+01;-0.1;0.020000001;0.0;0.0;0.0;180.0;0.0;0.0;0.0;0;0.9999916;0.0016265288;0.0037785973;5,27E+02;-0.1863623763346052;-0.433007860940687;-0.006747466055581541;35.189.632;-0.089595385;-0.014113214;0;0;1812;GPS_Atti;OTHER;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;FALSE;FALSE;0;0;0.1;0.0;0.1;;;;;;;
