Clock:Tick#;Clock:offsetTime;IMU_ATTI(0):Longitude;IMU_ATTI(0):Latitude;IMU_ATTI(0):press:D;IMU_ATTI(0):alti:D;IMU_ATTI(0):relativeHeight:C;IMU_ATTI(0):absoluteHeight:C;IMU_ATTI(0):numSats;IMU_ATTI(0):roll:C;IMU_ATTI(0):pitch:C;IMU_ATTI(0):yaw:C;IMU_ATTI(0):accelX;IMU_ATTI(0):accelY;IMU_ATTI(0):accelZ;IMU_ATTI(0):accelComposite:C;IMU_ATTI(0):gyroX;IMU_ATTI(0):gyroY;IMU_ATTI(0):gyroZ;IMU_ATTI(0):gyroComposite:C;IMU_ATTI(0):velN;IMU_ATTI(0):velE;IMU_ATTI(0):velD;IMU_ATTI(0):velComposite:C;IMU_ATTI(0):velH:C;IMU_ATTI(0):magX;IMU_ATTI(0):magY;IMU_ATTI(0):magZ;IMU_ATTI(0):magMod:C;IMU_ATTI(0):temperature;IMU_ATTI(0):yawUnWrapped:C;IMU_ATTI(0):tiltInclination:C;IMU_ATTI(0):tiltDirectionEarthFrame:C;IMU_ATTI(0):tiltDirectionBodyFrame:C;IMU_ATTI(0):yaw360:C;IMU_ATTI(0):magYaw:C;IMU_ATTI(0):Yaw-magYaw:C;IMUCalcs(0):PosN:C;IMUCalcs(0):PosE:C;IMUCalcs(0):PosD:C;IMUCalcs(0):height:C;IMUCalcs(0):velN:C;IMUCalcs(0):velE:C;IMUCalcs(0):velD:C;IMUCalcs(0):diffVelN:C;IMUCalcs(0):diffVelE:C;IMUCalcs(0):diffVelD:C;IMUCalcs(0):Lat:C;IMUCalcs(0):Long:C;IMUCalcs(0):VelocityError:C;IMUCalcs(0):PositionError:C;IMUCalcs(0):totalGyroZ:C;IMUCalcs(0):totalGyroX:C;IMUCalcs(0):totalGyroY:C;IMU_ATTI(0):distanceHP:C;IMU_ATTI(0):distanceTravelled:C;IMU_ATTI(0):directionOfTravel[mag]:C;IMU_ATTI(0):directionOfTravel[true]:C;IMU_ATTI(0):quatW:D;IMU_ATTI(0):quatX:D;IMU_ATTI(0):quatY:D;IMU_ATTI(0):quatZ:D;IMU_ATTI(0):agX:D;IMU_ATTI(0):agY:D;IMU_ATTI(0):agZ:D;IMU_ATTI(0):gbX:D;IMU_ATTI(0):gbY:D;IMU_ATTI(0):gbZ:D;IMU_ATTI(0):ty:D;IMU_ATTI(0):tz:D;IMU_ATTI(0):sensor_stat:D;IMU_ATTI(0):filter_stat:D;IMU_ATTI(0):atti_cnt:D;Controller:ctrl_tick:D;Controller:ctrl_pitch:D;Controller:ctrl_roll:D;Controller:ctrl_yaw:D;Controller:ctrl_thr:D;Controller:ctrl_mode;Controller:mode_switch:D;Controller:motor_state:D;Controller:sig_level:D;Controller:ctrl_level:D;Controller:sim_model:D;Controller:max_height:D;Controller:max_radius:D;Controller:D2H_x:D;Controller:D2H_y:D;Controller:act_req_id:D;Controller:act_act_id:D;Controller:cmd_mod:D;Controller:mod_req_id:D;Controller:is_soaring_up:D;Controller:eagle_temp_level:D;MVO:velX;MVO:velY;MVO:velZ;MVO:posX;MVO:posY;MVO:posZ;MVO:hoverPointUncertainty1;MVO:hoverPointUncertainty2;MVO:hoverPointUncertainty3;MVO:hoverPointUncertainty4;MVO:hoverPointUncertainty5;MVO:hoverPointUncertainty6;MVO:velocityUncertainty1;MVO:velocityUncertainty2;MVO:velocityUncertainty3;MVO:velocityUncertainty4;MVO:velocityUncertainty5;MVO:velocityUncertainty6;MVO:height;MVO:heightUncertainty;AirSpeed:comp_alti:D;AirSpeed:windSpeed;AirSpeed:windDirection;AirSpeed:windFromDir;AirSpeed:windN;AirSpeed:windE;AirSpeed:MotorSpd:D;AirSpeed:vel_level:D;ATTI_MINI0:s_qw0;ATTI_MINI0:s_qx0;ATTI_MINI0:s_qy0;ATTI_MINI0:s_qz0;ATTI_MINI0:roll:C;ATTI_MINI0:pitch:C;ATTI_MINI0:yaw:C;ATTI_MINI0:s_pgz0;ATTI_MINI0:s_vgz0;ATTI_MINI0:s_agz0;ATTI_MINI0:s_rsv00;ATTI_MINI0:s_rsv10;ATTI_MINI0:s_cnt0;osd_data:flyCState;osd_data:flycCommand;osd_data:flightAction;osd_data:nonGPSCause;osd_data:compassError;osd_data:connectedToRC;osd_data:lowVoltage;osd_data:ModeSwitch;osd_data:gpsUsed;osd_data:visionUsed;osd_data:notEnoughForce;osd_data:flightTime;osd_data:navHealth;osd_data:vpsHeight;osd_data:relativeHeight;usonic:usonic_h;MotorCtrl:PWM:RFront;MotorCtrl:PWM:LFront;MotorCtrl:PWM:LBack;MotorCtrl:PWM:RBack;Attribute|Value;ConvertDatV3;4.3.0
83141777;16.667;;;3.470.687;34.672.283;;;0;0.09604255405423973;-0.31106126793064637;-15.571.320.409.242.600;-0.0048040478;5,61E+02;-10.011.104;10.011.221;-0.9239067;0.9309627;0.5891342;14.378.366;2,21E+02;-8,10E+02;7,51E+02;0.001126965;8,40E+11;0;0;0;0.0;57.55;-15.571.320.409.242.600;0.32555018368537986;-13.855.487.353.127.600;1.715.833.056.115.050;20.428.679.590.757.300;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;-2.325.579.332.736.260;1.945.334.740.955.930;-35.658.454.632.999.400;;0.0;;;0.21035604;-0.0024774703;-0.0013903959;-0.9776207;0.0025114552;-0.021290833;0.009766579;-0.019256765;0.016597865;0.009750335;600;4858;0;0;12851;1600;0.0;0.0;0.0;0.0;GPS_Atti;2;0;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;;;;;;;1,00E+01;0.0;11.935.101;1,00E+01;0.0;1,00E+01;1,00E+01;0.0;-0.028686807;1,00E+01;0.009853363;1,00E+01;-0.1;0.020000001;0.0;0.0;0.0;180.0;0.0;0.0;0.0;0;0.21297753;-0.001612645;-0.0012432649;-0.97705495;0.1785563202976029;-0.1502138666774073;15.540.638.208.711.400;3.464.391;0.026828408;-0.003579041;0;0;6412;GPS_Atti;OTHER;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;FALSE;FALSE;0;0;0.1;0.0;0.1;;;;;;;
83342799;16.712;;;3.470.687;34.672.283;;;0;0.09604255405423973;-0.31106126793064637;-15.571.320.409.242.600;-0.0048040478;5,61E+02;-10.011.104;10.011.221;-0.9239067;0.9309627;0.5891342;14.378.366;2,21E+02;-8,10E+02;7,51E+02;0.001126965;8,40E+11;0;0;0;0.0;57.55;-15.571.320.409.242.600;0.32555018368537986;-13.855.487.353.127.600;1.715.833.056.115.050;20.428.679.590.757.300;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;-2.325.579.332.736.260;1.945.334.740.955.930;-35.658.454.632.999.400;;0.0;;;0.21035604;-0.0024774703;-0.0013903959;-0.9776207;0.0025114552;-0.021290833;0.009766579;-0.019256765;0.016597865;0.009750335;600;4858;0;0;12851;1610;0.0;0.0;0.0;0.0;GPS_Atti;2;0;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;;;;;;;1,00E+01;0.0;1.0;1,00E+01;0.0;1,00E+01;1,00E+01;0.0;-0.016484957;1,00E+01;0.029291153;1,00E+01;-0.1;0.020000001;0.0;0.0;0.0;180.0;0.0;0.0;0.0;0;0.21296765;-0.0016251521;-0.0012554791;-0.97705716;0.18022754253770318;-0.15131789819997424;1.554.075.418.578.980;3.464.358;0.027613156;0.015840571;0;0;6432;GPS_Atti;OTHER;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;FALSE;FALSE;0;0;0.1;0.0;0.1;;;;;;;
83534537;16.755;;;34.680.447;346.722;;;0;0.09605810170547689;-0.315837878102324;-15.571.511.916.677.800;-0.0046715466;0.0025860674;-10.001.515;10.001.657;-11.497.178;0.83032364;0.6224042;15.487.658;8,95E+02;-9,59E+02;0.001317647;0.0016320111;9,63E+11;0;0;0;0.0;57.58;-15.571.511.916.677.800;0.33012172044547666;-1.387.987.893.535.430;16.916.329.813.235.300;20.428.488.083.322.100;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;-23.252.654.532.168.100;19.399.624.948.868.500;-3.561.282.407.868.290;;0.0;;;0.21033964;-0.0025182161;-0.0013992549;-0.9776241;0.006523532;-0.03915685;0.019778252;-0.019240841;0.016591385;0.009745144;300;4858;0;0;12891;1610;0.0;0.0;0.0;0.0;GPS_Atti;2;0;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;;;;;;;1,00E+01;0.0;1.0;1,00E+01;0.0;1,00E+01;1,00E+01;0.0;-0.016484957;1,00E+01;0.029291153;1,00E+01;-0.1;0.020000001;0.0;0.0;0.0;180.0;0.0;0.0;0.0;0;0.2129714;-0.0016724067;-0.001276045;-0.97705615;0.18368399122455198;-0.1561061257116731;15.540.711.305.629.500;34.645.134;0.024902074;0.02540128;0;0;6452;GPS_Atti;OTHER;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;FALSE;FALSE;0;0;0.1;0.0;0.1;;;;;;;
83700705;16.792;;;34.722.725;34.672.173;;;0;0.09233650495587242;-0.3164518323822992;-15.571.730.116.591.500;-0.0035807227;0.0014633343;-0.99992716;0.9999346;-11.758.018;0.8909631;0.5744085;15.831.203;-8,18E+01;-9,74E+02;0.0021993537;0.00240657;9,77E+11;0;0;0;0.0;57.57;-15.571.730.116.591.500;0.329647456519708;-1.394.508.902.421.230;16.266.410.923.791.600;20.428.269.883.408.400;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;-2.324.952.033.145.700;1.933.872.448.274.480;-35.567.747.199.974.500;;0.0;;;0.21032114;-0.0025303112;-0.0013685834;-0.9776282;-0.007500586;-0.033193313;0.021450996;-0.01922346;0.01658438;0.009739967;600;4857;0;0;12931;1610;0.0;0.0;0.0;0.0;GPS_Atti;2;0;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;;;;;;;1,00E+01;0.0;1.081.981;1,00E+01;0.0;1,00E+01;1,00E+01;0.0;-0.024504557;1,00E+01;0.03919983;1,00E+01;-0.1;0.020000001;0.0;0.0;0.0;180.0;0.0;0.0;0.0;0;0.21296847;-0.0016927395;-0.0012692122;-0.97705686;0.1834146934781795;-0.158549916191792;15.540.745.799.707.000;3.464.631;0.024910616;0.027048364;0;0;6472;GPS_Atti;OTHER;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;FALSE;FALSE;0;0;0.1;0.0;0.1;;;;;;;
83855676;16.826;;;3.473.065;3.467.226;;;0;0.09156849166724816;-0.31928437061668585;-15.571.960.995.878.300;-0.004579868;-2,83E+02;-10.014.957;10.015.062;-0.978799;0.81313866;0.529081;13.781.033;-3,12E+02;-0.0012998971;0.0015573957;0.0020524098;0.0013367515491683793;0;0;0;0.0;57.51;-15.571.960.995.878.300;0.3321550102331263;-13.971.723.851.545.900;1.600.237.144.332.470;20.428.039.004.121.600;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;-23.246.649.151.600.000;1.928.266.371.845.570;-3.552.340.801.253.530;;0.0;;;0.21030143;-0.002555914;-0.0013671785;-0.97763234;-0.005533533;-0.012823738;0.0013895035;-0.019206835;0.016577087;0.0097341435;400;4857;0;0;12971;1620;0.0;0.0;0.0;0.0;GPS_Atti;2;0;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;;;;;;;1,00E+01;0.0;1.081.981;1,00E+01;0.0;1,00E+01;1,00E+01;0.0;-0.024504557;1,00E+01;0.03919983;1,00E+01;-0.1;0.020000001;0.0;0.0;0.0;180.0;0.0;0.0;0.0;0;0.21295266;-0.0017191322;-0.001282259;-0.9770602;0.1855169422304507;-0.16118955294406226;15.540.931.888.477.200;34.648.014;0.022784306;0.006887391;0;0;6492;GPS_Atti;OTHER;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;FALSE;FALSE;0;0;0.1;0.0;0.1;;;;;;;
84079095;16.876;;;346.963;34.672.543;;;0;0.09213567350809741;-0.3141148536568647;-15.571.797.152.285.600;-0.0041171396;0.0019978567;-10.005.969;10.006.074;-10.776.775;10.260.035;0.49902493;15.694.258;-1,94E+02;-0.0011921539;3,44E+03;0.0012410439;0.0011923115529751407;0;0;0;0.0;57.63;-15.571.797.152.285.600;0.32734810742159837;-13.937.072.829.172.700;1.634.724.323.112.880;20.428.202.847.714.300;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;-23.243.972.740.243.000;1.922.912.860.196.870;-354.755.306.406.545;;0.0;;;0.21031544;-0.0025107502;-0.001362566;-0.9776294;0.001917473;-0.036711596;0.014037132;-0.019191666;0.016569695;0.009727696;500;4861;0;0;13011;1620;0.0;0.0;0.0;0.0;GPS_Atti;2;0;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;;;;;;;1,00E+01;0.0;1.081.981;1,00E+01;0.0;1,00E+01;1,00E+01;0.0;-0.024504557;1,00E+01;0.03919983;1,00E+01;-0.1;0.020000001;0.0;0.0;0.0;180.0;0.0;0.0;0.0;0;0.21295266;-0.0017191322;-0.001282259;-0.9770602;0.1855169422304507;-0.16118955294406226;15.540.931.888.477.200;34.648.014;0.022784306;0.006887391;0;0;6492;GPS_Atti;OTHER;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;FALSE;FALSE;0;0;0.1;0.0;0.1;;;;;;;
84280298;16.920;;;346.963;34.672.543;;;0;0.09213567350809741;-0.3141148536568647;-15.571.797.152.285.600;-0.0041171396;0.0019978567;-10.005.969;10.006.074;-10.776.775;10.260.035;0.49902493;15.694.258;-1,94E+02;-0.0011921539;3,44E+03;0.0012410439;0.0011923115529751407;0;0;0;0.0;57.63;-15.571.797.152.285.600;0.32734810742159837;-13.937.072.829.172.700;1.634.724.323.112.880;20.428.202.847.714.300;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;-23.243.972.740.243.000;1.922.912.860.196.870;-354.755.306.406.545;;0.0;;;0.21031544;-0.0025107502;-0.001362566;-0.9776294;0.001917473;-0.036711596;0.014037132;-0.019191666;0.016569695;0.009727696;500;4861;0;0;13011;1630;0.0;0.0;0.0;0.0;GPS_Atti;2;0;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;;;;;;;1,00E+01;0.0;1.081.981;1,00E+01;0.0;1,00E+01;1,00E+01;0.0;-0.029309127;1,00E+01;-3,91E+02;1,00E+01;-0.1;0.020000001;0.0;0.0;0.0;180.0;0.0;0.0;0.0;0;0.2129764;-0.0016859815;-0.0012920282;-0.9770551;0.18580559846239403;-0.15723497667857486;15.540.652.991.187.400;34.650.948;0.020166866;0.019421415;0;0;6512;GPS_Atti;OTHER;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;FALSE;FALSE;0;0;0.1;0.0;0.1;;;;;;;
84446765;16.957;;;34.698.944;3.467.282;;;0;0.08957727242752374;-0.31026426565543774;-15.571.904.644.496.800;-0.005261182;7,78E+01;-10.010.359;100.105;-12.497.913;0.92594624;0.5293863;16.430.473;2,77E+03;-0.0010765994;8,28E+02;0.0013863406;0.0011116204312742583;0;0;0;0.0;57.67;-15.571.904.644.496.800;0.3229360440637271;-13.961.507.617.243.100;16.103.970.272.537.100;20.428.095.355.503.100;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;-23.241.295.632.205.400;1.916.854.111.276.610;-3.542.471.847.306.960;;0.0;;;0.21030639;-0.0024826073;-0.0013336488;-0.9776315;0.0071446123;-0.021066783;0.012444496;-0.019176306;0.016563766;0.009721042;500;4862;0;0;13051;1630;0.0;0.0;0.0;0.0;GPS_Atti;2;0;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;;;;;;;1,00E+01;0.0;1.081.981;1,00E+01;0.0;1,00E+01;1,00E+01;0.0;-0.029309127;1,00E+01;-3,91E+02;1,00E+01;-0.1;0.020000001;0.0;0.0;0.0;180.0;0.0;0.0;0.0;0;0.2129803;-0.0016699093;-0.0012748115;-0.9770543;0.18348633528559452;-0.15585491234860313;15.540.606.728.597.700;34.651.173;0.024245704;0.0183324;0;0;6532;GPS_Atti;OTHER;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;FALSE;FALSE;0;0;0.1;0.0;0.1;;;;;;;
84638218;17.000;;;3.466.195;3.467.311;;;0;0.0889944254781592;-0.31167253056744054;-1.557.217.875.621.440;-0.0024621745;-2,42E+03;-10.001.721;10.001.751;-11.959.025;0.95801395;0.4059996;15.851.842;2,10E+03;-9,22E+03;8,16E+03;0.0012488492;9,45E+11;0;0;0;0.0;57.65;-1.557.217.875.621.440;0.3241287731839255;-13.978.585.461.204.500;15.935.932.950.099.700;2.042.782.124.378.550;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;-23.238.859.166.501.500;1.910.483.640.000.970;-35.375.645.630.853.700;;0.0;;;0.21028297;-0.0024957235;-0.001331201;-0.97763646;-0.022719251;-0.022177404;0.018200874;-0.019161588;0.016559176;0.009715987;400;4862;0;0;13091;1630;0.0;0.0;0.0;0.0;GPS_Atti;2;0;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;;;;;;;1,00E+01;0.0;1.0;1,00E+01;0.0;1,00E+01;1,00E+01;0.0;-0.023769718;1,00E+01;0.009797096;1,00E+01;-0.1;0.020000001;0.0;0.0;0.0;180.0;0.0;0.0;0.0;0;0.21297298;-0.0016898018;-0.0012907621;-0.9770558;0.18575652789379465;-0.15769426624638555;15.540.693.120.426.500;34.652.756;0.023448909;0.023918169;0;0;6552;GPS_Atti;OTHER;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;FALSE;FALSE;0;0;0.1;0.0;0.1;;;;;;;
84793212;17.034;;;34.646.095;34.673.412;;;0;0.08883054135263667;-0.31010757333530986;-15.572.245.311.876.200;-0.0046475874;0.0013703236;-10.021.272;10.021.389;-10.504.217;0.9927708;0.69822824;16.051.487;-1,90E+03;-0.0012253352;0.0012231582;0.0017417767;0.0012400281632587331;0;0;0;0.0;57.73;-15.572.245.311.876.200;0.3225790816441765;-13.973.819.005.693.300;15.984.263.061.828.500;20.427.754.688.123.700;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;-2.323.598.164.253.070;19.046.299.099.650.900;-3.532.480.983.726.520;;0.0;;;0.21027735;-0.0024826804;-0.0013269167;-0.97763777;0.0012054956;-0.026541214;-8,57E+02;-0.019147243;0.016554277;0.009711228;600;4864;0;0;13131;1640;0.0;0.0;0.0;0.0;GPS_Atti;2;0;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;;;;;;;1,00E+01;0.0;1.0;1,00E+01;0.0;1,00E+01;1,00E+01;0.0;-0.023769718;1,00E+01;0.009797096;1,00E+01;-0.1;0.020000001;0.0;0.0;0.0;180.0;0.0;0.0;0.0;0;0.21296811;-0.0016739304;-0.0013028017;-0.9770569;0.18671638353981743;-0.15562434531296102;1.554.074.995.988.980;34.652.786;0.026298499;0.0052162632;0;0;6572;GPS_Atti;OTHER;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;FALSE;FALSE;0;0;0.1;0.0;0.1;;;;;;;
85016250;17.084;;;3.464.874;34.673.706;;;0;0.08828180056387043;-0.3076440253323085;-15.572.236.305.940.500;-0.004594355;0.0010483062;-10.011.477;10.011.588;-0.94188946;10.433.326;0.6651154;15.550.168;-8,17E+01;-0.0010719437;0.001008885;0.0014743106;0.0010750548327356974;0;0;0;0.0;57.76;-15.572.236.305.940.500;0.32005971793431576;-13.971.108.877.677.100;16.011.274.282.633.900;20.427.763.694.059.400;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;-23.232.438.376.108.900;18.994.519.863.556.000;-3.527.189.246.267.390;;0.0;;;0.21027815;-0.0024626686;-0.0013177164;-0.97763765;-0.0018705444;-0.022788415;0.009137154;-0.019134296;0.01654813;0.009706745;400;4865;0;0;13171;1640;0.0;0.0;0.0;0.0;GPS_Atti;2;0;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;;;;;;;1,00E+01;0.0;1.0;1,00E+01;0.0;1,00E+01;1,00E+01;0.0;-0.023769718;1,00E+01;0.009797096;1,00E+01;-0.1;0.020000001;0.0;0.0;0.0;180.0;0.0;0.0;0.0;0;0.21296811;-0.0016739304;-0.0013028017;-0.9770569;0.18671638353981743;-0.15562434531296102;1.554.074.995.988.980;34.652.786;0.026298499;0.0052162632;0;0;6572;GPS_Atti;OTHER;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;FALSE;FALSE;0;0;0.1;0.0;0.1;;;;;;;
85173525;17.119;;;3.464.874;34.673.706;;;0;0.08828180056387043;-0.3076440253323085;-15.572.236.305.940.500;-0.004594355;0.0010483062;-10.011.477;10.011.588;-0.94188946;10.433.326;0.6651154;15.550.168;-8,17E+01;-0.0010719437;0.001008885;0.0014743106;0.0010750548327356974;0;0;0;0.0;57.76;-15.572.236.305.940.500;0.32005971793431576;-13.971.108.877.677.100;16.011.274.282.633.900;20.427.763.694.059.400;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;-23.232.438.376.108.900;18.994.519.863.556.000;-3.527.189.246.267.390;;0.0;;;0.21027815;-0.0024626686;-0.0013177164;-0.97763765;-0.0018705444;-0.022788415;0.009137154;-0.019134296;0.01654813;0.009706745;400;4865;0;0;13171;1640;0.0;0.0;0.0;0.0;GPS_Atti;2;0;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;;;;;;;1,00E+01;0.0;1.0;1,00E+01;0.0;1,00E+01;1,00E+01;0.0;-0.03215261;1,00E+01;0.009809494;1,00E+01;-0.1;0.020000001;0.0;0.0;0.0;180.0;0.0;0.0;0.0;0;0.21297303;-0.0016679529;-0.0013017283;-0.97705585;0.1864511129073253;-0.1549803364917164;15.540.692.203.391.400;34.652.615;0.027551603;0.015425455;0;0;6592;GPS_Atti;OTHER;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;FALSE;FALSE;0;0;0.1;0.0;0.1;;;;;;;
85384536;17.166;;;34.712.154;34.673.943;;;0;0.08871811009395815;-0.30767060249823436;-15.572.181.464.015.900;-0.003224717;0.0026751736;-1.001.038;10.010.467;-10.454.268;0.97382534;0.53999764;15.273.671;-1,41E+03;-0.0011051551;7,56E+03;0.0013463295;0.0011140873917372053;0;0;0;0.0;57.8;-15.572.181.464.015.900;0.32020587141732043;-13.963.681.054.213.000;16.085.004.098.028.800;20.427.818.535.984.000;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;-232.292.987.583.425;1.894.274.535.511.050;-3.521.934.050.664.310;;0.0;;;0.21028282;-0.0024620884;-0.0013214994;-0.97763664;7,40E+02;-0.04755159;0.010502815;-0.019121649;0.016542222;0.009702548;500;4869;0;0;13211;1650;0.0;0.0;0.0;0.0;GPS_Atti;2;0;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;;;;;;;1,00E+01;0.0;1.0;1,00E+01;0.0;1,00E+01;1,00E+01;0.0;-0.03215261;1,00E+01;0.009809494;1,00E+01;-0.1;0.020000001;0.0;0.0;0.0;180.0;0.0;0.0;0.0;0;0.21298526;-0.0016770554;-0.0013174366;-0.9770531;0.18843395533356078;-0.15561378917706573;15.540.549.089.689.600;34.652.157;0.028112462;0.016978668;0;0;6612;GPS_Atti;OTHER;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;FALSE;FALSE;0;0;0.1;0.0;0.1;;;;;;;
85878207;17.275;;;346.276;34.674.084;;;0;0.08521200644522801;-0.30757109474091776;-15.572.397.523.449.100;-0.0038493215;7,19E+02;-10.002.949;10.003.027;-1.053.639;0.9248334;0.5624951;15.105.869;-3,06E+02;-0.0011738252;8,84E+02;0.0014697713;0.0011742232414084786;0;0;0;0.0;57.83;-15.572.397.523.449.100;0.31915636509141904;-14.023.881.163.583.400;15.485.163.598.656.500;20.427.602.476.550.800;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;-2.322.642.375.817.580;18.888.007.445.826.500;-3.516.982.866.875.360;;0.0;;;0.21026444;-0.002467698;-0.0012913579;-0.97764057;-0.0060385196;-0.02446818;0.017156601;-0.01910875;0.016537132;0.009698907;600;4871;0;0;13251;1650;0.0;0.0;0.0;0.0;GPS_Atti;2;0;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;;;;;;;1,00E+01;0.0;1.0;1,00E+01;0.0;1,00E+01;1,00E+01;0.0;-0.031684976;1,00E+01;0.019608498;1,00E+01;-0.1;0.020000001;0.0;0.0;0.0;180.0;0.0;0.0;0.0;0;0.2129694;-0.0016903616;-0.0012950754;-0.97705656;0.18625254254657225;-0.15765236525349294;15.540.735.104.609.000;34.650.635;0.030899711;0.023863237;0;0;6632;GPS_Atti;OTHER;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;FALSE;FALSE;0;0;0.1;0.0;0.1;;;;;;;
86044477;17.312;;;3.470.687;3.467.398;;;0;0.08302809758144;-0.3075794150278693;-15.572.372.899.181.300;-0.0022744099;9,27E+02;-10.014.185;10.014.216;-12.073.215;0.8781497;0.6830261;16.417.359;-2,54E+02;-8,71E+02;0.001385538;0.0016559532;9,07E+11;0;0;0;0.0;57.83;-15.572.372.899.181.300;0.318588287065519;-1.406.174.673.231.550;15.106.261.668.658.300;20.427.627.100.818.600;NaN;NaN;0.0;0.0;0.0;-0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;FALSE;FALSE;-23.219.938.489.982.500;18.770.282.144.381.600;-3.507.594.966.372.510;;0.0;;;0.21026662;-0.0024717734;-0.0012727465;-0.97764015;-0.019543892;-0.032538127;0.006752968;-0.019082975;0.01653011;0.009690821;500;4870;0;0;13331;1650;0.0;0.0;0.0;0.0;GPS_Atti;2;0;0;0;0;10;5000;0.0;0.0;17;5;3;2;0;0;;;;;;;1,00E+01;0.0;1.0;1,00E+01;0.0;1,00E+01;1,00E+01;0.0;-0.022453163;1,00E+01;0.009793282;1,00E+01;-0.1;0.020000001;0.0;0.0;0.0;180.0;0.0;0.0;0.0;0;0.21298353;-0.0017074025;-0.0013086994;-0.9770534;0.18819610143959775;-0.15922513226509866;15.540.569.907.836.300;34.645.203;0.035496283;0.014041761;0;0;6672;GPS_Atti;OTHER;NONE;GPS_POSITION_NONMATCH;FALSE;Connected;;P;FALSE;FALSE;FALSE;0;0;0.1;0.0;0.1;;;;;;;
